date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg,team_id,opponent_id
2022-09-03,Portland St. Vikings,New Mexico St.,Away,Loss,0,3,NA,1,0,0,5,4,8,0,0,0,0,0,90:00,3,1,0,0,0,0,0,1,0,0,0,3,4,14,4,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,6,0,0,1,550,472
2022-09-08,Portland St. Vikings,Hawaii,Home,Loss,1,2,NA,1,1,0,17,10,4,0,1,0,0,0,90:00,2,6,0,0,0,0,0,5,1,1,0,2,3,10,8,12,0,1,0,0,0,90:00,1,9,0,0,0,0,0,3,0,0,1,550,277
2022-09-11,Portland St. Vikings,North Dakota,Home,Draw,0,0,NA,1,0,0,22,7,12,0,4,0,0,0,90:00,0,3,1,1,0,0,0,7,0,0,0,0,0,6,3,11,0,3,0,0,0,90:00,0,7,1,0,0,0,0,1,0,0,0,550,494
2022-09-18,Portland St. Vikings,CSUN,Away,Loss,0,2,NA,1,0,0,9,6,11,0,1,0,0,0,90:00,2,2,0,0,0,0,0,3,0,0,0,2,3,11,4,13,0,2,0,0,0,90:00,0,6,1,0,0,0,0,3,0,0,1,550,101
2022-09-23,Portland St. Vikings,Northern Colo.,Away,Win,1,0,NA,1,1,2,14,8,14,0,1,0,0,0,90:00,0,3,1,0,0,0,0,10,0,0,1,0,0,13,3,10,0,1,0,0,0,90:00,1,7,0,0,0,0,0,3,0,0,0,550,502
2022-09-25,Portland St. Vikings,Montana,Home,Win,1,0,NA,1,1,2,12,6,8,0,1,0,0,0,90:00,0,7,1,0,0,0,0,1,0,0,1,0,0,18,7,9,0,1,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,0,550,441
2022-10-02,Portland St. Vikings,Sacramento St.,Home,Draw,0,0,NA,1,0,0,12,2,10,0,3,0,0,0,90:00,0,4,1,0,0,0,0,1,0,0,0,0,0,12,4,13,0,3,0,0,0,90:00,0,2,1,0,0,0,0,4,0,0,0,550,102
2022-10-07,Portland St. Vikings,Idaho St.,Home,Win,2,1,NA,1,2,1,17,9,15,0,1,0,0,0,90:00,1,4,0,0,0,0,0,5,0,0,1,1,1,7,5,12,0,2,0,0,0,90:00,2,7,0,0,0,0,0,5,0,0,0,550,294
2022-10-09,Portland St. Vikings,Weber St.,Home,Win,3,2,NA,1,3,2,13,7,13,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,0,0,1,2,2,10,6,13,0,1,0,0,0,90:00,3,4,0,0,0,0,0,5,0,0,0,550,758
2022-10-14,Portland St. Vikings,Idaho,Away,Loss,1,3,NA,1,1,0,7,3,8,0,1,0,0,0,90:00,3,0,0,0,0,0,0,2,0,0,0,3,2,5,3,20,0,1,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,1,550,295
2022-10-16,Portland St. Vikings,Eastern Wash.,Away,Draw,1,1,NA,1,1,0,12,3,17,0,1,0,0,0,90:00,1,10,0,0,0,0,0,3,1,1,0,1,1,19,11,16,0,2,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,0,550,207
2022-10-23,Portland St. Vikings,Northern Ariz.,Away,Loss,0,3,NA,1,0,0,12,5,12,0,0,0,0,0,90:00,3,5,0,0,0,0,0,3,0,0,0,3,1,14,8,16,0,0,0,0,0,90:00,0,5,1,0,0,0,0,0,0,0,1,550,501
2022-11-02,Portland St. Vikings,"Montana Greeley, CO",Away,Loss,0,3,NA,1,0,0,16,7,18,0,1,0,0,0,90:00,3,5,0,0,0,0,0,1,0,0,0,3,3,15,8,15,0,1,0,0,0,90:00,0,7,1,0,0,0,0,0,0,0,1,550,441
2022-08-26,Prairie View Lady Panthers,SFA,Home,Loss,0,3,NA,1,0,0,5,1,4,0,0,0,0,0,90:00,3,7,0,0,0,0,0,2,0,0,0,3,2,17,10,4,0,0,0,0,0,90:00,0,1,1,0,0,0,0,8,0,0,1,553,676
2022-08-28,Prairie View Lady Panthers,A&M-Corpus Christi,Away,Loss,1,8,NA,1,1,0,7,2,9,0,1,0,0,0,90:00,8,1,0,0,0,0,0,1,0,0,0,8,9,23,9,7,0,0,0,0,0,90:00,1,1,0,0,0,0,0,7,1,1,1,553,26172
2022-09-09,Prairie View Lady Panthers,Abilene Christian,Away,Loss,0,5,NA,1,0,0,5,1,9,0,0,0,0,0,90:00,5,16,0,0,0,0,0,1,0,0,0,5,6,30,21,6,0,1,0,0,0,90:00,0,1,1,1,0,0,0,7,0,0,1,553,2
2022-09-15,Prairie View Lady Panthers,ULM,Home,Loss,1,5,NA,1,1,0,5,4,6,0,1,0,0,0,90:00,5,4,0,0,0,0,0,2,0,0,0,5,2,22,9,3,0,0,0,0,0,90:00,1,3,0,0,0,0,0,7,1,1,1,553,498
2022-09-23,Prairie View Lady Panthers,Alabama A&M,Home,Loss,1,4,NA,1,1,1,6,3,16,0,7,0,0,0,90:00,4,5,0,0,0,0,0,1,0,0,0,4,3,19,9,10,0,2,0,0,0,90:00,1,2,0,0,0,0,0,7,1,1,1,553,6
2022-09-25,Prairie View Lady Panthers,Alabama St.,Home,Loss,0,5,NA,1,0,0,15,7,2,0,3,0,0,0,90:00,5,2,0,0,0,0,0,5,0,0,0,5,4,8,7,9,0,0,0,0,0,90:00,0,7,1,0,0,0,0,5,0,0,1,553,7
2022-09-30,Prairie View Lady Panthers,Ark.-Pine Bluff,Away,Loss,1,4,NA,1,1,0,11,6,1,0,2,0,0,0,90:00,4,10,0,0,0,0,0,1,0,0,0,4,4,27,14,1,0,0,0,0,0,90:00,1,5,0,0,0,0,0,7,0,0,1,553,2678
2022-10-02,Prairie View Lady Panthers,Grambling,Away,Loss,0,8,NA,1,0,0,6,1,6,0,0,0,0,0,90:00,8,8,0,0,0,0,0,1,0,0,0,8,6,25,16,4,0,0,0,0,0,90:00,0,1,1,0,0,0,0,9,1,1,1,553,261
2022-10-09,Prairie View Lady Panthers,Alcorn,Away,Loss,2,4,NA,1,2,3,7,4,9,0,1,0,0,0,90:00,4,7,0,0,0,0,0,1,0,0,0,4,4,22,11,9,0,1,0,0,0,90:00,2,2,0,0,0,0,0,7,0,0,1,553,17
2022-10-21,Prairie View Lady Panthers,Jackson St.,Home,Loss,1,3,NA,1,1,1,4,1,8,0,1,0,0,0,90:00,3,12,0,0,0,0,0,1,0,1,0,3,2,19,15,6,0,1,0,0,0,90:00,1,0,0,0,0,0,0,4,0,2,1,553,314
2022-10-23,Prairie View Lady Panthers,Southern U.,Home,Loss,1,2,NA,1,1,0,5,5,6,0,1,0,0,0,90:00,2,4,0,0,0,0,0,1,0,0,0,2,1,7,6,5,0,0,0,0,0,90:00,1,4,0,0,0,0,0,6,0,0,1,553,665
2022-10-28,Prairie View Lady Panthers,Texas Southern,Away,Win,2,1,NA,1,2,0,9,5,5,0,1,0,0,0,90:00,1,9,0,0,0,0,0,2,0,0,1,1,1,29,10,8,1,0,0,0,0,90:00,2,3,0,0,0,0,0,10,0,1,0,553,699
2022-08-19,Presbyterian Blue Hose,Furman,Away,Loss,0,3,NA,1,0,0,12,4,9,0,0,0,0,0,90:00,3,1,0,0,0,0,0,5,0,0,0,3,3,7,4,13,0,0,0,0,0,90:00,0,4,1,1,0,0,0,6,0,0,1,1320,244
2022-08-21,Presbyterian Blue Hose,Davidson,Home,Loss,1,2,NA,1,1,1,9,3,7,0,0,0,0,0,90:00,2,3,0,0,0,0,0,2,0,0,0,2,1,11,5,8,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,1,1320,173
2022-08-24,Presbyterian Blue Hose,ETSU,Home,Draw,0,0,NA,1,0,0,11,2,12,0,0,0,0,0,90:00,0,4,1,1,0,0,0,5,0,0,0,0,0,8,4,10,0,1,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,0,1320,198
2022-08-28,Presbyterian Blue Hose,Alabama St.,Away,Draw,0,0,NA,1,0,0,23,8,1,0,0,0,0,0,90:00,0,5,1,0,0,0,0,7,0,0,0,0,0,10,5,5,0,0,0,0,0,90:00,0,8,1,0,0,0,0,0,0,0,0,1320,7
2022-09-01,Presbyterian Blue Hose,Kennesaw St.,Home,Loss,1,2,NA,1,1,1,12,6,5,0,0,0,0,0,90:00,2,6,0,0,0,0,0,4,0,0,0,2,2,11,8,10,0,2,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,1,1320,1157
2022-09-04,Presbyterian Blue Hose,The Citadel,Home,Loss,2,4,NA,1,2,2,10,5,3,0,2,0,0,0,90:00,4,8,0,0,0,0,0,5,0,0,0,4,2,17,12,10,0,2,0,0,0,90:00,2,3,0,0,0,0,0,5,0,0,1,1320,141
2022-09-08,Presbyterian Blue Hose,Georgia St.,Home,Loss,0,1,NA,1,0,0,4,3,15,0,1,0,0,0,90:00,1,8,0,0,0,0,0,0,0,0,0,1,0,15,9,5,0,0,0,0,0,90:00,0,3,1,0,0,0,0,4,1,1,1,1320,254
2022-09-11,Presbyterian Blue Hose,Mississippi St.,Away,Loss,0,4,NA,1,0,0,0,0,6,0,0,0,0,0,90:00,4,12,0,0,0,0,0,0,0,0,0,4,5,34,16,4,0,0,0,0,0,90:00,0,0,1,0,0,0,0,18,0,0,1,1320,430
2022-09-21,Presbyterian Blue Hose,Longwood,Away,Draw,1,1,NA,1,1,1,12,7,6,0,0,0,0,0,90:00,1,3,0,0,0,0,0,7,0,0,0,1,2,11,4,9,0,0,0,0,0,90:00,1,6,0,0,0,0,0,5,0,0,0,1320,363
2022-09-24,Presbyterian Blue Hose,Radford,Home,Loss,2,5,NA,1,2,2,9,3,7,0,2,0,0,0,90:00,5,6,0,0,0,0,0,1,0,0,0,5,5,15,11,7,0,1,0,0,0,90:00,2,1,0,0,0,0,0,12,0,0,1,1320,563
2022-09-28,Presbyterian Blue Hose,USC Upstate,Away,Loss,0,1,NA,1,0,0,7,4,6,0,1,0,0,0,90:00,1,12,0,0,0,0,0,2,0,0,0,1,0,19,13,11,0,1,0,0,0,90:00,0,4,1,0,0,0,0,6,0,0,1,1320,10411
2022-10-04,Presbyterian Blue Hose,Charleston So.,Home,Loss,0,1,NA,1,0,0,12,3,7,0,1,0,0,0,90:00,1,4,0,0,0,0,0,4,0,0,0,1,0,12,5,5,0,0,0,0,0,90:00,0,3,1,0,0,0,0,12,0,0,1,1320,48
2022-10-07,Presbyterian Blue Hose,Campbell,Away,Loss,0,4,NA,1,0,0,6,1,9,0,0,0,0,0,90:00,4,5,0,0,0,0,0,1,0,0,0,4,4,18,9,6,0,0,0,0,0,90:00,0,1,1,1,0,0,0,6,1,1,1,1320,115
2022-10-12,Presbyterian Blue Hose,Gardner-Webb,Away,Loss,1,2,NA,1,1,1,10,5,4,0,0,0,0,0,90:00,2,6,0,0,0,0,0,8,0,0,0,2,2,17,8,10,0,2,0,0,0,90:00,1,4,0,0,0,0,0,9,0,0,1,1320,1092
2022-10-15,Presbyterian Blue Hose,Winthrop,Home,Loss,0,1,NA,1,0,0,18,6,2,0,1,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,0,1,1,8,4,9,0,0,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,1,1320,792
2022-10-22,Presbyterian Blue Hose,High Point,Away,Win,2,1,NA,1,2,3,7,3,5,0,0,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,1,1,1,11,3,7,0,0,0,0,0,90:00,2,1,0,0,0,0,0,6,0,0,0,1320,19651
2022-10-26,Presbyterian Blue Hose,UNC Asheville,Home,Win,1,0,NA,1,1,1,15,9,8,0,2,0,0,0,90:00,0,1,1,1,0,0,0,17,0,0,1,0,0,7,1,9,0,2,0,0,0,90:00,1,8,0,0,0,0,0,2,0,0,0,1320,456
2022-08-26,Princeton Tigers,Colgate,Home,Win,4,2,NA,1,4,3,19,9,6,0,1,0,0,0,90:00,2,4,0,0,0,0,0,6,0,0,1,2,2,9,6,9,0,2,0,0,0,90:00,4,5,0,0,0,0,0,2,0,0,0,554,153
2022-08-28,Princeton Tigers,Fairfield,Home,Win,2,0,NA,1,2,2,21,7,11,0,0,0,0,0,90:00,0,1,1,0,0,0,0,7,0,0,1,0,0,3,1,6,0,2,0,0,0,90:00,2,5,0,0,0,0,0,3,0,0,0,554,220
2022-09-01,Princeton Tigers,Rhode Island,Away,Win,2,1,NA,1,2,0,15,8,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,8,0,1,1,1,2,7,2,6,0,1,0,0,0,90:00,2,6,0,0,0,0,0,2,0,0,0,554,572
2022-09-04,Princeton Tigers,Rutgers,Away,Loss,0,3,NA,1,0,0,12,5,14,0,2,0,0,0,90:00,3,6,0,0,0,0,0,3,0,0,0,3,3,16,9,11,0,1,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,1,554,587
2022-09-08,Princeton Tigers,LSU,Home,Loss,0,2,NA,1,0,0,14,5,6,0,1,0,0,0,90:00,2,1,0,0,0,0,0,4,0,0,0,2,1,7,3,11,0,1,0,0,0,90:00,0,5,1,0,0,0,0,1,0,0,1,554,365
2022-09-11,Princeton Tigers,George Mason,Home,Win,4,1,NA,1,4,3,19,10,10,0,3,0,0,0,90:00,1,1,0,0,0,0,0,11,1,1,1,1,2,7,2,9,0,1,0,0,0,90:00,4,6,0,0,0,0,0,1,0,0,0,554,248
2022-09-15,Princeton Tigers,Hofstra,Away,Loss,0,1,NA,1,0,0,17,6,13,0,3,0,0,0,90:00,1,5,0,0,0,0,0,8,0,1,0,1,0,7,6,14,0,1,0,0,0,90:00,0,6,1,0,0,0,0,5,0,0,1,554,283
2022-09-18,Princeton Tigers,Delaware,Home,Win,1,0,NA,1,1,2,27,10,13,0,0,0,0,0,90:00,0,2,1,1,0,0,0,10,0,0,1,0,0,7,2,12,0,0,0,0,0,90:00,1,9,0,0,0,0,0,1,0,0,0,554,180
2022-09-24,Princeton Tigers,Yale,Away,Loss,0,1,NA,1,0,0,19,6,11,0,1,0,0,0,90:00,1,1,0,0,0,0,0,14,0,0,0,1,1,9,2,11,0,0,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,1,554,813
2022-09-27,Princeton Tigers,Bucknell,Away,Win,2,0,NA,1,2,1,16,6,7,0,0,0,0,0,90:00,0,1,1,1,0,0,0,5,0,0,1,0,0,4,1,4,0,0,0,0,0,90:00,2,4,0,0,0,0,0,2,0,0,0,554,83
2022-10-02,Princeton Tigers,Dartmouth,Home,Win,2,0,NA,1,2,2,25,13,12,0,2,0,0,0,90:00,0,4,1,0,0,0,0,11,0,0,1,0,0,7,4,12,0,0,0,0,0,90:00,2,11,0,0,0,0,0,2,0,0,0,554,172
2022-10-08,Princeton Tigers,Brown,Home,Loss,1,6,NA,1,1,0,12,3,8,0,1,0,0,0,90:00,6,6,0,0,0,0,0,3,0,0,0,6,4,14,12,12,0,0,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,1,554,80
2022-10-15,Princeton Tigers,Columbia,Away,Draw,0,0,NA,1,0,0,14,3,11,0,1,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,0,0,0,12,5,10,0,0,0,0,0,90:00,0,3,1,1,0,0,0,2,0,0,0,554,158
2022-10-18,Princeton Tigers,Lehigh,Home,Win,2,0,NA,1,2,3,23,10,17,0,0,0,0,0,90:00,0,2,1,1,0,0,0,4,0,0,1,0,0,7,2,9,0,0,0,0,0,90:00,2,8,0,0,0,0,0,0,0,0,0,554,352
2022-10-22,Princeton Tigers,Harvard,Home,Loss,2,3,NA,1,2,3,10,4,13,0,0,0,0,0,90:00,3,9,0,0,0,0,0,3,0,0,0,3,3,20,12,14,0,1,0,0,0,90:00,2,2,0,0,0,0,0,7,0,0,1,554,275
2022-10-29,Princeton Tigers,Cornell,Away,Loss,1,2,NA,1,1,2,17,6,12,0,2,0,0,0,90:00,2,1,0,0,0,0,0,8,0,0,0,2,0,14,3,13,0,2,0,0,0,90:00,1,5,0,0,0,0,0,4,0,0,1,554,167
2022-11-05,Princeton Tigers,Penn,Home,Win,2,1,NA,1,2,4,18,6,14,0,1,0,0,0,90:00,1,2,0,0,0,0,0,8,0,0,1,1,2,10,3,14,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,554,540
2022-08-18,Providence Friars,Colgate,Home,Win,1,0,NA,1,1,1,15,6,14,0,0,0,0,0,90:00,0,0,1,0,0,0,0,5,0,0,1,0,0,3,0,4,0,0,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,0,556,153
2022-08-21,Providence Friars,Boston U.,Away,Loss,1,2,NA,1,1,1,13,6,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,3,0,0,0,2,2,12,4,7,0,0,0,0,0,90:00,1,5,0,0,0,0,0,9,0,0,1,556,68
2022-08-25,Providence Friars,Rutgers,Home,Loss,0,3,NA,1,0,0,6,1,7,0,1,0,0,0,90:00,3,5,0,0,0,0,0,3,0,0,0,3,2,12,8,4,0,0,0,0,0,90:00,0,1,1,0,0,0,0,6,1,1,1,556,587
2022-08-28,Providence Friars,Vanderbilt,Away,Loss,0,4,NA,1,0,0,2,1,9,0,1,0,0,0,90:00,4,7,0,0,0,0,0,0,0,0,0,4,3,14,11,7,0,0,0,0,0,90:00,0,1,1,0,0,0,0,10,1,1,1,556,736
2022-09-04,Providence Friars,Stony Brook,Away,Win,4,2,NA,1,4,3,31,17,8,0,1,0,0,0,90:00,2,1,0,0,0,0,0,5,0,0,1,2,2,5,3,3,0,1,0,0,0,90:00,4,13,0,0,0,0,0,7,0,1,0,556,683
2022-09-08,Providence Friars,Boston College,Home,Draw,1,1,NA,1,1,1,12,8,9,0,0,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,0,1,1,7,4,7,0,0,0,0,0,90:00,1,7,0,0,0,0,0,7,0,0,0,556,67
2022-09-11,Providence Friars,Monmouth,Home,Loss,0,2,NA,1,0,0,10,3,8,0,0,0,0,0,90:00,2,0,0,0,0,0,0,2,0,0,0,2,2,2,2,4,0,1,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,1,556,439
2022-09-15,Providence Friars,Brown,Away,Loss,0,3,NA,1,0,0,3,1,7,0,0,0,0,0,90:00,3,3,0,0,0,0,0,1,0,0,0,3,3,17,6,8,0,0,0,0,0,90:00,0,1,1,1,0,0,0,8,0,0,1,556,80
2022-09-22,Providence Friars,Seton Hall,Away,Win,1,0,NA,1,1,1,14,5,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,3,0,0,1,0,0,5,2,8,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,0,0,0,556,635
2022-09-29,Providence Friars,Butler,Home,Loss,1,2,NA,1,1,1,9,2,12,0,1,0,0,0,90:00,2,6,0,0,0,0,0,5,0,0,0,2,1,15,8,8,0,0,0,0,0,90:00,1,1,0,0,0,0,0,8,0,0,1,556,87
2022-10-02,Providence Friars,Creighton,Away,Loss,0,2,NA,1,0,0,8,3,18,0,2,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,2,2,13,6,13,0,0,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,1,556,169
2022-10-06,Providence Friars,DePaul,Home,Win,2,1,NA,1,2,3,13,7,13,0,1,0,0,0,90:00,1,0,0,0,0,0,0,1,0,0,1,1,1,7,1,11,0,1,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0,556,176
2022-10-09,Providence Friars,St. John's (NY),Home,Loss,0,1,NA,1,0,0,8,1,11,0,0,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,0,1,2,8,3,12,0,1,0,0,0,90:00,0,1,1,0,0,0,0,3,0,0,1,556,603
2022-10-13,Providence Friars,Marquette,Away,Draw,2,2,NA,1,2,0,8,3,13,0,0,0,0,0,90:00,2,4,0,0,0,0,0,5,0,0,0,2,2,11,6,13,0,1,0,0,0,90:00,2,2,0,0,0,0,0,4,0,0,0,556,387
2022-10-16,Providence Friars,Georgetown,Home,Loss,0,1,NA,1,0,0,8,4,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,1,0,0,0,1,1,7,2,12,0,0,0,0,0,90:00,0,4,1,0,0,0,0,9,0,0,1,556,251
2022-10-20,Providence Friars,Xavier,Away,Draw,0,0,NA,1,0,0,7,3,12,0,1,0,0,0,90:00,0,4,1,1,0,0,0,2,0,0,0,0,0,13,4,8,0,0,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,0,556,812
2022-10-23,Providence Friars,UConn,Away,Draw,0,0,NA,1,0,0,9,5,12,0,0,0,0,0,90:00,0,6,1,1,0,0,0,4,0,0,0,0,0,13,6,7,0,1,0,0,0,90:00,0,5,1,0,0,0,0,2,0,0,0,556,164
2022-10-27,Providence Friars,Villanova,Home,Draw,1,1,NA,1,1,1,25,11,7,0,0,0,0,0,90:00,1,2,0,0,0,0,0,11,0,0,0,1,1,7,3,3,0,0,0,0,0,90:00,1,10,0,0,0,0,0,2,0,0,0,556,739
2022-08-18,Purdue Boilermakers,Southern California,Home,Win,3,0,NA,1,3,6,11,7,6,0,1,0,0,0,90:00,0,6,1,0,0,0,0,5,0,0,1,0,0,17,6,9,0,0,0,0,0,90:00,3,4,0,0,0,0,0,8,0,0,0,559,657
2022-08-21,Purdue Boilermakers,Vanderbilt,Home,Loss,0,1,NA,1,0,0,9,4,9,0,0,0,0,0,90:00,1,6,0,0,0,0,0,6,0,1,0,1,1,15,7,9,0,1,0,0,0,90:00,0,4,1,0,0,0,0,5,0,0,1,559,736
2022-08-25,Purdue Boilermakers,Kentucky,Away,Loss,1,2,NA,1,1,1,8,2,6,0,0,0,0,0,90:00,2,6,0,0,0,0,0,5,0,0,0,2,2,19,8,10,0,3,0,0,0,90:00,1,1,0,0,0,0,0,7,0,0,1,559,334
2022-08-28,Purdue Boilermakers,Miami (OH),Home,Win,2,1,NA,1,2,2,16,7,13,0,1,0,0,0,90:00,1,0,0,0,0,0,0,2,0,0,1,1,1,12,1,8,0,0,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0,559,414
2022-09-01,Purdue Boilermakers,Kansas,Away,Loss,0,1,NA,1,0,0,6,3,11,0,1,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,1,1,15,6,7,0,1,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,1,559,328
2022-09-04,Purdue Boilermakers,Kansas St.,Away,Win,2,1,NA,1,2,2,7,5,8,1,1,0,0,0,90:00,1,11,0,0,0,0,0,8,0,0,1,1,0,19,12,12,0,3,0,0,0,90:00,2,3,0,0,0,0,0,5,0,1,0,559,327
2022-09-08,Purdue Boilermakers,Notre Dame,Home,Loss,1,3,NA,1,1,0,6,3,7,0,0,0,0,0,90:00,3,4,0,0,0,0,0,3,0,0,0,3,2,29,7,6,0,3,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,1,559,513
2022-09-18,Purdue Boilermakers,Northwestern,Away,Loss,0,3,NA,1,0,0,7,0,10,0,1,0,0,0,90:00,3,0,0,0,0,0,0,3,0,0,0,3,4,12,3,7,0,0,0,0,0,90:00,0,0,1,1,0,0,0,5,0,0,1,559,509
2022-09-22,Purdue Boilermakers,Wisconsin,Home,Loss,2,5,NA,1,2,1,6,3,10,0,1,0,0,0,90:00,5,3,0,0,0,0,0,4,0,0,0,5,4,15,8,13,0,1,0,0,0,90:00,2,1,0,0,0,0,0,0,0,0,1,559,796
2022-09-25,Purdue Boilermakers,Michigan St.,Away,Loss,1,3,NA,1,1,2,9,4,8,0,0,0,0,0,90:00,3,4,0,0,0,0,0,4,0,0,0,3,2,19,7,11,0,1,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,1,559,416
2022-09-29,Purdue Boilermakers,Nebraska,Home,Draw,1,1,NA,1,1,0,9,3,9,0,0,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,0,1,1,21,6,10,0,1,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,0,559,463
2022-10-02,Purdue Boilermakers,Rutgers,Home,Loss,0,3,NA,1,0,0,10,4,10,0,0,0,0,0,90:00,3,8,0,0,0,0,0,4,0,0,0,3,3,26,11,9,0,2,0,0,0,90:00,0,4,1,0,0,0,0,10,0,0,1,559,587
2022-10-09,Purdue Boilermakers,Illinois,Home,Loss,1,2,NA,1,1,1,19,4,14,0,2,0,0,0,90:00,2,6,0,0,0,0,0,6,0,0,0,2,0,15,8,11,0,2,0,0,0,90:00,1,3,0,0,0,0,0,7,1,1,1,559,301
2022-10-13,Purdue Boilermakers,Iowa,Away,Draw,2,2,NA,1,2,1,12,4,7,0,1,0,0,0,90:00,2,8,0,0,0,0,0,2,1,1,0,2,0,20,9,8,0,2,0,0,0,90:00,2,2,0,0,0,0,0,8,0,0,0,559,312
2022-10-16,Purdue Boilermakers,Indiana,Away,Draw,2,2,NA,1,2,2,8,4,11,0,0,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0,2,0,18,7,10,0,1,0,0,0,90:00,2,2,0,0,0,0,0,5,0,0,0,559,306
2022-10-20,Purdue Boilermakers,Minnesota,Away,Loss,0,2,NA,1,0,0,7,3,10,0,0,0,0,0,90:00,2,10,0,0,0,0,0,1,0,0,0,2,4,27,12,13,0,0,0,0,0,90:00,0,3,1,0,0,0,0,14,0,0,1,559,428
2022-10-23,Purdue Boilermakers,Maryland,Home,Loss,1,3,NA,1,1,1,13,4,9,0,0,0,0,0,90:00,3,3,0,0,0,0,0,4,0,0,0,3,1,10,6,5,0,2,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,1,559,392
2022-08-18,Purdue Fort Wayne Mastodons,Chicago St.,Home,Win,4,1,NA,1,4,4,19,8,14,0,1,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1,1,0,7,5,15,0,4,0,0,0,90:00,4,4,0,0,0,0,0,1,0,0,0,308,136
2022-08-21,Purdue Fort Wayne Mastodons,Eastern Ill.,Away,Loss,0,2,NA,1,0,0,22,8,9,0,0,0,0,0,90:00,2,5,0,0,0,0,0,4,0,1,0,2,3,12,7,11,0,2,0,0,0,90:00,0,8,1,0,0,0,0,5,0,0,1,308,201
2022-08-25,Purdue Fort Wayne Mastodons,Toledo,Away,Draw,1,1,NA,1,1,0,4,2,12,0,1,0,0,0,90:00,1,10,0,0,0,0,0,2,0,0,0,1,0,20,11,12,0,3,0,0,0,90:00,1,1,0,0,0,0,0,5,1,1,0,308,709
2022-08-28,Purdue Fort Wayne Mastodons,Bellarmine,Home,Draw,1,1,NA,1,1,1,9,5,10,0,0,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,0,1,1,7,3,4,0,0,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0,308,52
2022-09-01,Purdue Fort Wayne Mastodons,Ball St.,Home,Win,1,0,NA,1,1,1,12,4,5,0,0,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,1,0,0,15,5,8,0,3,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,0,308,47
2022-09-04,Purdue Fort Wayne Mastodons,Southern Ill.,Away,Loss,1,2,NA,1,1,0,6,4,6,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,2,0,10,6,12,0,3,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,1,308,659
